image_id,batch,hint_category,year,month,day,final_date,note,status,labeler,updatedAt,updated_kst,tag_유통기한만,tag_다중날짜,tag_부터까지쌍,tag_상대표기,tag_참조표기,tag_판독불가,tag_EXP각인,tag_연도부재,has_year,has_month,has_day,is_complete,n_tags,image_exists
000771,E,,NONE,NONE,NONE,NONE,판독불가,보류,김건우,1789221467973,2026-09-12 22:57,False,False,False,False,False,False,False,False,False,False,False,False,0,True
000773,E,,NONE,12,10,NONE-12-10,,완료,김건우,1789221487372,2026-09-12 22:58,False,False,False,False,False,False,False,False,False,True,True,False,0,True
000791,E,,2026,06,30,2026-06-30,,완료,김건우,1789221498889,2026-09-12 22:58,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000793,E,,2026,05,06,2026-05-06,,완료,김건우,1789221510456,2026-09-12 22:58,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000843,E,,2026,06,17,2026-06-17,,완료,김건우,1789221527706,2026-09-12 22:58,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000859,E,,2021,10,28,2021-10-28,,완료,김건우,1789221539689,2026-09-12 22:58,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000885,E,,2021,07,09,2021-07-09,,완료,김건우,1789221554456,2026-09-12 22:59,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000934,E,,2021,02,10,2021-02-10,,완료,김건우,1789221567989,2026-09-12 22:59,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000955,E,,2022,01,25,2022-01-25,,완료,김건우,1789221578306,2026-09-12 22:59,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000958,E,,2021,02,22,2021-02-22,,완료,김건우,1789221592956,2026-09-12 22:59,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000962,E,,2023,10,21,2023-10-21,,완료,김건우,1789221603555,2026-09-12 23:00,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000980,E,,2021,06,14,2021-06-14,,완료,김건우,1789221617256,2026-09-12 23:00,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001061,E,,2022,07,04,2022-07-04,,완료,김건우,1789221632156,2026-09-12 23:00,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001076,E,,2021,07,31,2021-07-31,,완료,김건우,1789221642656,2026-09-12 23:00,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001078,E,,2023,09,24,2023-09-24,,완료,김건우,1789221651705,2026-09-12 23:00,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001082,E,,2021,06,17,2021-06-17,,완료,김건우,1789221661423,2026-09-12 23:01,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001094,E,,2022,01,12,2022-01-12,,완료,김건우,1789221670572,2026-09-12 23:01,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001111,E,,2022,07,12,2022-07-12,,완료,김건우,1789221687139,2026-09-12 23:01,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001137,E,,2021,07,17,2021-07-17,JUL로 표기되어 있음. 이거는 어떻게 검수할지?,완료,김건우,1789221726455,2026-09-12 23:02,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001247,E,,2022,01,19,2022-01-19,,완료,김건우,1789221745289,2026-09-12 23:02,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001278,E,,2022,01,03,2022-01-03,[9/20 수정] 연도가 뒤에 오는 표기(03/01/2022)는 일/월/년으로 읽음 (대회 규칙·운영진 확인),완료,김건우,1789221822341,2026-09-12 23:03,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001290,E,,2024,11,21,2024-11-21,,완료,김건우,1789221859655,2026-09-12 23:04,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001300,E,,2021,07,28,2021-07-28,,완료,김건우,1789221875367,2026-09-12 23:04,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001379,E,,2021,01,22,2021-01-22,,완료,김건우,1789221891101,2026-09-12 23:04,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001380,E,,2021,04,09,2021-04-09,,완료,김건우,1789221911567,2026-09-12 23:05,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001405,E,,2021,01,27,2021-01-27,,완료,김건우,1789221919934,2026-09-12 23:05,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001423,E,,2021,11,NONE,2021-11-NONE,,완료,김건우,1789221938334,2026-09-12 23:05,False,False,False,False,False,False,False,False,True,True,False,False,0,True
001436,E,,2021,09,20,2021-09-20,,완료,김건우,1789221947800,2026-09-12 23:05,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001478,E,,2022,08,28,2022-08-28,,완료,김건우,1789221957034,2026-09-12 23:05,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001494,E,,2023,08,17,2023-08-17,,완료,김건우,1789221969217,2026-09-12 23:06,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001505,E,,2021,01,27,2021-01-27,,완료,김건우,1789221978650,2026-09-12 23:06,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001524,E,,2021,06,25,2021-06-25,,완료,김건우,1789221989150,2026-09-12 23:06,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001525,E,,2021,06,25,2021-06-25,,완료,김건우,1789222008834,2026-09-12 23:06,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001529,E,,2021,02,11,2021-02-11,,완료,김건우,1789222019533,2026-09-12 23:06,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001533,E,,2022,06,21,2022-06-21,,완료,김건우,1789222028267,2026-09-12 23:07,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001545,E,,2021,08,02,2021-08-02,,완료,김건우,1789222037067,2026-09-12 23:07,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001546,E,,2021,07,04,2021-07-04,,완료,김건우,1789222046967,2026-09-12 23:07,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001554,E,,2020,06,03,2020-06-03,,완료,김건우,1789222054817,2026-09-12 23:07,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001563,E,,2020,08,05,2020-08-05,,완료,김건우,1789222068350,2026-09-12 23:07,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001577,E,,2022,11,05,2022-11-05,,완료,김건우,1789222077384,2026-09-12 23:07,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001581,E,,2021,11,05,2021-11-05,,완료,김건우,1789222085833,2026-09-12 23:08,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001593,E,,2022,01,05,2022-01-05,,완료,김건우,1789222095850,2026-09-12 23:08,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001597,E,,2021,03,07,2021-03-07,,완료,김건우,1789222104084,2026-09-12 23:08,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001733,E,,2022,11,18,2022-11-18,,완료,김건우,1789222121350,2026-09-12 23:08,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001752,E,,2022,01,10,2022-01-10,,완료,김건우,1789222129400,2026-09-12 23:08,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001811,E,,2023,10,22,2023-10-22,,완료,김건우,1789222157250,2026-09-12 23:09,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001828,E,,2021,11,28,2021-11-28,,완료,김건우,1789222174366,2026-09-12 23:09,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001841,E,,2021,09,30,2021-09-30,,완료,김건우,1789222182917,2026-09-12 23:09,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001857,E,,2022,07,17,2022-07-17,,완료,김건우,1789222192033,2026-09-12 23:09,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001895,E,,2021,03,17,2021-03-17,,완료,김건우,1789222206900,2026-09-12 23:10,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001905,E,,2022,01,15,2022-01-15,,완료,김건우,1789222217166,2026-09-12 23:10,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001909,E,,2021,12,29,2021-12-29,,완료,김건우,1789222225767,2026-09-12 23:10,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002012,E,,2020,06,30,2020-06-30,,완료,김건우,1789222322016,2026-09-12 23:12,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002014,E,,2023,06,28,2023-06-28,,완료,김건우,1789222332516,2026-09-12 23:12,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002016,E,,2022,10,19,2022-10-19,,완료,김건우,1789222349100,2026-09-12 23:12,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002017,E,,2021,10,23,2021-10-23,,완료,김건우,1789222356883,2026-09-12 23:12,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002044,E,,2019,12,20,2019-12-20,,완료,김건우,1789222370533,2026-09-12 23:12,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002076,E,,2022,03,04,2022-03-04,,완료,김건우,1789222384383,2026-09-12 23:13,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002085,E,,2021,11,22,2021-11-22,,완료,김건우,1789222393817,2026-09-12 23:13,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002089,E,,2021,11,09,2021-11-09,,완료,김건우,1789222404266,2026-09-12 23:13,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002093,E,,2021,11,17,2021-11-17,,완료,김건우,1789222421333,2026-09-12 23:13,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002120,E,,2020,07,20,2020-07-20,,완료,김건우,1789222433683,2026-09-12 23:13,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002146,E,,2022,07,26,2022-07-26,,완료,김건우,1789222445849,2026-09-12 23:14,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002226,E,,2023,03,03,2023-03-03,,완료,김건우,1789222474116,2026-09-12 23:14,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002269,E,,2021,03,16,2021-03-16,,완료,김건우,1789222488999,2026-09-12 23:14,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002290,E,,2021,09,10,2021-09-10,,완료,김건우,1789222500266,2026-09-12 23:15,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002308,E,,2021,11,15,2021-11-15,,완료,김건우,1789222509783,2026-09-12 23:15,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002332,E,,2021,12,16,2021-12-16,,완료,김건우,1789222525249,2026-09-12 23:15,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002345,E,,NONE,02,12,NONE-02-12,,완료,김건우,1789222536766,2026-09-12 23:15,False,False,False,False,False,False,False,False,False,True,True,False,0,True
002371,E,,2022,11,12,2022-11-12,,완료,김건우,1789222548566,2026-09-12 23:15,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002375,E,,2019,10,28,2019-10-28,,완료,김건우,1789222559732,2026-09-12 23:15,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002452,E,,2021,12,22,2021-12-22,,완료,김건우,1789222577099,2026-09-12 23:16,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002478,E,,2023,03,15,2023-03-15,,완료,김건우,1789222599316,2026-09-12 23:16,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002514,E,,2022,02,16,2022-02-16,,완료,김건우,1789222613832,2026-09-12 23:16,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002521,E,,2023,10,02,2023-10-02,[9/20 수정] 연도가 뒤에 오는 표기(02/10/2023)는 일/월/년으로 읽음 (대회 규칙·운영진 확인),완료,김건우,1789222622632,2026-09-12 23:17,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002524,E,,2023,01,25,2023-01-25,,완료,김건우,1789222630915,2026-09-12 23:17,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002531,E,,2022,01,19,2022-01-19,,완료,김건우,1789222639932,2026-09-12 23:17,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002538,E,,2021,08,05,2021-08-05,,완료,김건우,1789222649199,2026-09-12 23:17,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002668,E,,2021,09,09,2021-09-09,,완료,김건우,1789222668949,2026-09-12 23:17,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002690,E,,NONE,03,11,NONE-03-11,,완료,김건우,1789222685815,2026-09-12 23:18,False,False,False,False,False,False,False,False,False,True,True,False,0,True
002709,E,,2021,10,28,2021-10-28,,완료,김건우,1789222695634,2026-09-12 23:18,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002710,E,,2021,10,28,2021-10-28,,완료,김건우,1789222704299,2026-09-12 23:18,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002758,E,,2022,09,10,2022-09-10,,완료,김건우,1789222715815,2026-09-12 23:18,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002815,E,,2021,06,28,2021-06-28,,완료,김건우,1789222729132,2026-09-12 23:18,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002821,E,,2021,11,19,2021-11-19,,완료,김건우,1789222738348,2026-09-12 23:18,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002833,E,,2021,06,30,2021-06-30,이미지가 흐릿하다,완료,김건우,1789222755132,2026-09-12 23:19,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002905,E,,2021,05,19,2021-05-19,,완료,김건우,1789222768782,2026-09-12 23:19,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002909,E,,2021,07,21,2021-07-21,,완료,김건우,1789222778398,2026-09-12 23:19,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002912,E,,2021,06,30,2021-06-30,,완료,김건우,1789222787132,2026-09-12 23:19,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002914,E,,2020,11,18,2020-11-18,,완료,김건우,1789222795532,2026-09-12 23:19,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002939,E,,2022,07,29,2022-07-29,,완료,김건우,1789222806665,2026-09-12 23:20,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002940,E,,2022,07,29,2022-07-29,,완료,김건우,1789222814498,2026-09-12 23:20,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002959,E,,2022,07,27,2022-07-27,,완료,김건우,1789222826015,2026-09-12 23:20,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002964,E,,2022,09,03,2022-09-03,,완료,김건우,1789222833165,2026-09-12 23:20,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002975,E,,2022,03,15,2022-03-15,,완료,김건우,1789222843262,2026-09-12 23:20,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002980,E,,2021,12,17,2021-12-17,,완료,김건우,1789222852160,2026-09-12 23:20,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002985,E,,2021,05,01,2021-05-01,,완료,김건우,1789222862143,2026-09-12 23:21,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002997,E,,2022,10,15,2022-10-15,,완료,김건우,1789222871892,2026-09-12 23:21,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003000,E,,2021,10,12,2021-10-12,,완료,김건우,1789222879575,2026-09-12 23:21,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003020,E,,2021,03,23,2021-03-23,,완료,김건우,1789222889091,2026-09-12 23:21,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003050,E,,2021,02,16,2021-02-16,,완료,김건우,1789222901858,2026-09-12 23:21,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003061,E,,2022,03,05,2022-03-05,,완료,김건우,1789222913641,2026-09-12 23:21,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003067,E,,2021,06,15,2021-06-15,,완료,김건우,1789222923274,2026-09-12 23:22,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003107,E,,2021,01,11,2021-01-11,,완료,김건우,1789222933741,2026-09-12 23:22,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003111,E,,2021,06,09,2021-06-09,,완료,김건우,1789222944474,2026-09-12 23:22,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003124,E,,2021,03,07,2021-03-07,,완료,김건우,1789222955240,2026-09-12 23:22,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003126,E,,2021,02,16,2021-02-16,,완료,김건우,1789222963407,2026-09-12 23:22,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003150,E,,2021,12,10,2021-12-10,,완료,김건우,1789222973273,2026-09-12 23:22,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003190,E,,2022,08,16,2022-08-16,,완료,김건우,1789222994674,2026-09-12 23:23,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003208,E,,2021,07,20,2021-07-20,,완료,김건우,1789223005807,2026-09-12 23:23,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003216,E,,2022,01,15,2022-01-15,,완료,김건우,1789223015057,2026-09-12 23:23,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003219,E,,2021,03,16,2021-03-16,,완료,김건우,1789223032290,2026-09-12 23:23,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003230,E,,2022,03,28,2022-03-28,,완료,김건우,1789223045173,2026-09-12 23:24,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003231,E,,2021,04,04,2021-04-04,,완료,김건우,1789223055673,2026-09-12 23:24,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003244,E,,NONE,07,21,NONE-07-21,,완료,김건우,1789223075606,2026-09-12 23:24,False,False,False,False,False,False,False,False,False,True,True,False,0,True
003247,E,,2023,01,17,2023-01-17,,완료,김건우,1789223084623,2026-09-12 23:24,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003304,E,,2025,03,NONE,2025-03-NONE,,완료,김건우,1789223106623,2026-09-12 23:25,False,False,False,False,False,False,False,False,True,True,False,False,0,True
003316,E,,2022,02,07,2022-02-07,,완료,김건우,1789223119723,2026-09-12 23:25,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003334,E,,2021,10,30,2021-10-30,,완료,김건우,1789223133122,2026-09-12 23:25,False,False,False,False,False,False,False,False,True,True,True,True,0,True
3349,E,,2025,12,10,2025-12-10,,완료,김건우,1789223148939,2026-09-12 23:25,False,False,False,False,False,False,False,False,True,True,True,True,0,True
3350,E,,2025,12,10,2025-12-10,,완료,김건우,1789223167639,2026-09-12 23:26,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000093,F,,2026,04,23,2026-04-23,,완료,미상,1789220754948,2026-09-12 22:45,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000124,F,,2026,01,02,2026-01-02,,완료,미상,1789220833949,2026-09-12 22:47,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000133,F,,2025,11,25,2025-11-25,"연월일 역순표기, -로 구분, 구겨짐",완료,미상,1789220860634,2026-09-12 22:47,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000194,F,,2027,04,23,2027-04-23,,완료,미상,1789220876033,2026-09-12 22:47,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000213,F,,2026,03,20,2026-03-20,,완료,미상,1789220893952,2026-09-12 22:48,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000230,F,,2026,03,28,2026-03-28,"EXP 표기, -로 구분",완료,미상,1789220913619,2026-09-12 22:48,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000234,F,,2026,10,27,2026-10-27,"EXP 표기, 구분자 없음, 옅은 글씨",완료,미상,1789220945736,2026-09-12 22:49,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000246,F,,2026,02,04,2026-02-04,부터까지 쌍,완료,미상,1789222060413,2026-09-12 23:07,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000254,F,,2026,08,12,2026-08-12,"부터까지쌍, 구겨짐 있음",완료,미상,1789222088239,2026-09-12 23:08,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000325,F,,2025,11,03,2025-11-03,,완료,미상,1789222110003,2026-09-12 23:08,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000334,F,,2026,03,15,2026-03-15,,완료,미상,1789222124109,2026-09-12 23:08,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000349,F,,2025,12,07,2025-12-07,,완료,미상,1789222139501,2026-09-12 23:08,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000392,F,,2026,08,28,2026-08-28,부터까지쌍,완료,미상,1789222164967,2026-09-12 23:09,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000403,F,,2027,04,01,2027-04-01,"빛반사, 어두운 배경, 어두운 글씨, 육안식별어려움",완료,미상,1789222204116,2026-09-12 23:10,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000415,F,,2026,05,27,2026-05-27,포장 글씨와 겹쳐 식별 어려움,완료,미상,1789222241406,2026-09-12 23:10,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000458,F,,2026,07,01,2026-07-01,부터까지쌍,완료,미상,1789222278074,2026-09-12 23:11,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000498,F,,2026,03,07,2026-03-07,,완료,미상,1789222295812,2026-09-12 23:11,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000505,F,,2026,03,02,2026-03-02,,완료,미상,1789223627343,2026-09-12 23:33,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000521,F,,2026,03,10,2026-03-10,부터까지쌍,완료,미상,1789223647091,2026-09-12 23:34,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000523,F,,2026,03,23,2026-03-23,부터까지쌍,완료,미상,1789223661412,2026-09-12 23:34,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000533,F,,2026,03,26,2026-03-26,,완료,미상,1789223676102,2026-09-12 23:34,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000576,F,,2026,05,21,2026-05-21,부터까지쌍,완료,미상,1789223703632,2026-09-12 23:35,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000645,F,,2026,05,13,2026-05-13,,완료,미상,1789223771475,2026-09-12 23:36,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000654,F,,2028,07,02,2028-07-02,,완료,미상,1789223782045,2026-09-12 23:36,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000659,F,,2026,08,24,2026-08-24,,완료,미상,1789223793064,2026-09-12 23:36,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000668,F,,2026,04,30,2026-04-30,,완료,미상,1789223815110,2026-09-12 23:36,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000694,F,,2026,09,01,2026-09-01,,완료,미상,1789223826421,2026-09-12 23:37,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000700,F,,2025,10,24,2025-10-24,,완료,미상,1789223842158,2026-09-12 23:37,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000713,F,,2025,10,23,2025-10-23,,완료,미상,1789223854219,2026-09-12 23:37,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000717,F,,2025,10,12,2025-10-12,,완료,미상,1789223864918,2026-09-12 23:37,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000726,F,,2026,09,16,2026-09-16,,완료,미상,1789223875747,2026-09-12 23:37,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000730,F,,2026,02,26,2026-02-26,,완료,미상,1789223889403,2026-09-12 23:38,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000754,F,,2026,05,24,2026-05-24,구겨짐,완료,미상,1789223903374,2026-09-12 23:38,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000762,F,,2026,08,02,2026-08-02,"구분자없음, 잉크 지워짐",완료,미상,1789223917266,2026-09-12 23:38,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000796,F,,2026,07,14,2026-07-14,"연월일 역순, 어두운 배경에 검은 글씨, 식별어려움, 부터까지쌍",완료,미상,1789223988081,2026-09-12 23:39,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000815,F,,2026,06,22,2026-06-22,,완료,미상,1789223999149,2026-09-12 23:39,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000821,F,,2026,02,02,2026-02-02,"점잉크, EXP표기, /로 구분",완료,미상,1789224018092,2026-09-12 23:40,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000912,F,,2022,05,05,2022-05-05,,완료,미상,1789224047465,2026-09-12 23:40,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000920,F,,2022,03,11,2022-03-11,,완료,미상,1789224059276,2026-09-12 23:40,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000927,F,,2021,08,23,2021-08-23,,완료,미상,1789224069972,2026-09-12 23:41,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000952,F,,2021,04,05,2021-04-05,,완료,미상,1789224082716,2026-09-12 23:41,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000954,F,,2021,02,05,2021-02-05,부터까지쌍,완료,미상,1789224099609,2026-09-12 23:41,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000961,F,,2023,10,21,2023-10-21,,완료,미상,1789224114659,2026-09-12 23:41,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000968,F,,2022,10,17,2022-10-17,,완료,미상,1789224128142,2026-09-12 23:42,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000983,F,,2021,08,20,2021-08-20,,완료,미상,1789224140996,2026-09-12 23:42,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000999,F,,2021,11,11,2021-11-11,"Best Before Date 표기, 투명한 배경, 부터까지 쌍",완료,미상,1789224178634,2026-09-12 23:42,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001017,F,,2021,02,21,2021-02-21,"월일연 표기, 어두운 배경, /로 구분/ FEB 표기",완료,미상,1789224295213,2026-09-12 23:44,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001024,F,,2021,07,13,2021-07-13,Best before. 일월연 역순표기,완료,미상,1789224317790,2026-09-12 23:45,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001025,F,,2020,12,09,2020-12-09,,완료,미상,1789224327211,2026-09-12 23:45,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001036,F,,2021,10,07,2021-10-07,"일월연 역순표기, 부터까지 쌍, EXP 표기",완료,미상,1789224358289,2026-09-12 23:45,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001054,F,,2022,09,01,2022-09-01,,완료,미상,1789224371097,2026-09-12 23:46,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001091,F,,2021,04,16,2021-04-16,부터까지,완료,미상,1789224389298,2026-09-12 23:46,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001102,F,,2021,03,14,2021-03-14,,완료,미상,1789224399227,2026-09-12 23:46,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001105,F,,2021,08,26,2021-08-26,부터까지쌍,완료,미상,1789224428278,2026-09-12 23:47,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001110,F,,2021,03,22,2021-03-22,,완료,미상,1789224439964,2026-09-12 23:47,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001153,F,,2021,10,31,2021-10-31,모호한글씨,완료,미상,1789224464155,2026-09-12 23:47,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001170,F,,2022,01,18,2022-01-18,,완료,미상,1789224478626,2026-09-12 23:47,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001182,F,,2022,04,14,2022-04-14,"월일연 표기, APR 표기",완료,미상,1789224504337,2026-09-12 23:48,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001199,F,,2021,10,20,2021-10-20,부터까지쌍,완료,미상,1789224516620,2026-09-12 23:48,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001207,F,,2020,08,18,2020-08-18,,완료,미상,1789224539538,2026-09-12 23:48,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001215,F,,2021,06,13,2021-06-13,"일월연 표기, EXP 표기, 점잉크",완료,미상,1789224562250,2026-09-12 23:49,False,False,False,False,False,False,False,False,True,True,True,True,0,True
